Coluna1,Coluna2,Coluna3,Coluna4,Coluna5
Men,2020,Richards Matthew,GBR,49.95
Men,2020,Carter Dylan,TTO,49.95
Men,2020,Tanaka Taikan,JPN,49.95
Men,2020,Kim Jihyun,KOR,49.95
Men,2020,Ponti Noe,SUI,49.95
Men,2020,Sloan Jordan,IRL,49.96
Men,2020,Holoda Peter,HUN,49.97
Men,2020,Hunter Daniel,NZL,49.97
Men,2020,Sahnoune Oussama,ALG,49.98
Men,2020,Pickett Michael,NZL,49.98
Men,2020,Rysgaard Mathias,DEN,49.99
Men,2020,Smith Kieran S,USA,49.99
Men,2020,Djokovic Uros,CLB,49.99
Men,2020,le Clos Chad,RSA,50
Men,2020,Thorpe Jack,GBR,50.03
Men,2020,Hu Yixuan,CHN,50.03
Men,2020,Imajyou Takumi,JPN,50.04
Men,2020,Ito Hayata,JPN,50.04
Men,2020,Negri Benno,AUS,50.04
Men,2020,Imoto Syuya,JPN,50.06
Men,2020,Ortiz-Canavate Bruno Kenji,ESP,50.06
Men,2020,Zhang Jia,CHN,50.07
Men,2020,Vanluchene Emmanuel,BEL,50.08
Men,2020,Cheon Hohyun,KOR,50.08
Men,2020,Newkirk Jeff,USA,50.1
Men,2020,Kroon Luc,NED,50.1
Men,2020,Legard Yusuke,GBR,50.11
Men,2020,Molla Yanes Mario,ESP,50.11
Men,2020,Yanchev Yordan,BUL,50.12
Men,2020,Chua Yi Shou Darren,SGP,50.12
Men,2020,Whittle Jacob,GBR,50.14
Men,2020,Ichikawa Kouya,JPN,50.14
Men,2020,Marton Richard,HUN,50.14
Men,2020,Maher Zach,CLB,50.14
Men,2020,Molacek Jacob,USA,50.15
Men,2020,Hong Jinquan,CHN,50.15
Men,2020,Namir Daniel,ISR,50.15
Men,2020,Krasochka Viktar,BLR,50.16
Men,2020,Hug-Dreyfus Tom,CLB,50.17
Men,2020,Georgarakis Ioannis,GRE,50.18
Men,2020,Tesic Enzo,FRA,50.18
Men,2020,He Jianbin,CHN,50.18
Men,2020,Grosjean Hugo,FRA,50.18
Men,2020,Roberts Wesley,COK,50.18
Men,2020,Ablovatskii Maksim,RUS,50.19
Men,2020,Pancerevas Daniil,LTU,50.22
Men,2020,Becker Bowen,USA,50.23
Men,2020,Trampitsch Alexander,AUT,50.24
Men,2020,Shields Tom,USA,50.24
Men,2020,Kai Kosuke,JPN,50.24
Men,2020,Ohyama Tomoaki,JPN,50.25
Men,2020,Desiatov Arsenii,CLB,50.25
Men,2020,Keblys Jokubas,LTU,50.25
Men,2020,Sun Yang,CHN,01:45.6
Men,2020,Graham Alexander,AUS,01:45.7
Men,2020,Rap?ys Danas,LTU,01:45.7
Men,2020,Winnington Elijah,AUS,01:45.8
Men,2020,Matsumoto Katsuhiro,JPN,01:45.8
Men,2020,Hwang Sun-Woo,KOR,01:45.9
Men,2020,Dean Tom,GBR,01:46.0
Men,2020,Malyutin Martin,RUS,01:46.1
Men,2020,Chalmers Kyle,AUS,01:46.1
Men,2020,Dovgalyuk Mikhail,RUS,01:46.2
Men,2020,De Tullio Marco,ITA,01:46.6
Men,2020,Shchegolev Aleksandr,RUS,01:46.6
Men,2020,Auboeck Felix,AUT,01:46.6
Men,2020,Seto Daiya,JPN,01:46.7
Men,2020,Milak Kristof,HUN,01:46.7
Men,2020,Detti Gabriele,ITA,01:46.7
Men,2020,Guy James,GBR,01:46.8
Men,2020,Heidtmann Jacob,GER,01:46.9
Men,2020,Seliskar Andrew,USA,01:46.9
Men,2020,Stjepanovic Velimir,SRB,01:47.0
Men,2020,Scott Duncan,GBR,01:47.1
Men,2020,Liess Nils,SUI,01:47.1
Men,2020,Unlu Baturalp,TUR,01:47.1
Men,2020,Mc Millan Jack,IRL,01:47.1
Men,2020,Shatalov Daniil,RUS,01:47.1
Men,2020,Djakovic Antonio,SUI,01:47.1
Men,2020,Scheffer Fernando,BRA,01:47.2
Men,2020,Ballo Stefano,ITA,01:47.3
Men,2020,Smith Kieran S,USA,01:47.3
Men,2020,Callan Patrick,USA,01:47.4
Men,2020,Nemeth Nandor,HUN,01:47.4
Men,2020,Ji Xinjie,CHN,01:47.4
Men,2020,McLoughlin Jack,AUS,01:47.4
Men,2020,Castro Valle Cesar,ESP,01:47.5
Men,2020,Atsu Jonathan,FRA,01:47.5
Men,2020,Haas Townley,USA,01:47.5
Men,2020,Dressel Caeleb,USA,01:47.5
Men,2020,Mityukov Roman,SUI,01:47.6
Men,2020,Ehara Naito,JPN,01:47.6
Men,2020,Foster Carson,USA,01:47.7
Men,2020,Ponti Noe,SUI,01:47.8
Men,2020,de Meulemeester Sebastien,BEL,01:47.8
Men,2020,Majchrzak Kacper,POL,01:47.8
Men,2020,Yanagimoto Kounosuke,JPN,01:47.8
Men,2020,Kroon Luc,NED,01:47.8
Men,2020,Townsend Louis,AUS,01:47.9
Men,2020,Pothain Jordan,FRA,01:47.9
Men,2020,Hong Jinquan,CHN,01:47.9
Men,2020,Ciampi Matteo,ITA,01:48.0
Men,2020,Lewis Clyde,AUS,01:48.0
Men,2020,Sartori Murilo,BRA,01:48.0
Men,2020,Marcourt Alexandre,BEL,01:48.1
Men,2020,Pieroni Blake,USA,01:48.1
Men,2020,Vekovishchev Mikhail,RUS,01:48.1
Men,2020,Tanaka Taikan,JPN,01:48.2
Men,2020,Martens Lukas,GER,01:48.2
Men,2020,Sakata Reo,JPN,01:48.2
Men,2020,Brzoskowski Maarten,NED,01:48.2
Men,2020,Tesic Enzo,FRA,01:48.2
Men,2020,Lee Hojoon,KOR,01:48.2
Men,2020,Proietti Colonna Alessio,ITA,01:48.3
Men,2020,Zuin Mattia,ITA,01:48.3
Men,2020,Thormeyer Markus,CAN,01:48.3
Men,2020,Englezakis Konstantinos,GRE,01:48.3
Men,2020,Tomac Mewen,FRA,01:48.3
Men,2020,Sloan Jordan,IRL,01:48.3
Men,2020,Takahashi Kotaro,JPN,01:48.4
Men,2020,Di Cola Stefano,ITA,01:48.4
Men,2020,Girev Ivan,RUS,01:48.4
Men,2020,Nikitin Anton,RUS,01:48.5
Men,2020,Sancov Alexei,MDA,01:48.5
Men,2020,Fuchs Roman,FRA,01:48.5
Men,2020,Tinsley Mitchell,AUS,01:48.5
Men,2020,Zhang Ziyang,CHN,01:48.5
Men,2020,Assuncao Vinicius,BRA,01:48.6
Men,2020,Elkamesh Marwan,EGY,01:48.6
Men,2020,Short Samuel,AUS,01:48.6
Men,2020,Zombori Gabor,HUN,01:48.6
Men,2020,Ikari Yuki,JPN,01:48.6
Men,2020,Fedorov Alexander,RUS,01:48.6
Men,2020,Hollo Balazs,HUN,01:48.6
Men,2020,Pijnenburg Stan,NED,01:48.7
Men,2020,Incerti Zac,AUS,01:48.7
Men,2020,Newkirk Jeff,USA,01:48.7
Men,2020,Melo Luiz Altamir,BRA,01:48.7
Men,2020,Cohen Groumi Gal,ISR,01:48.8
Men,2020,Namir Daniel,ISR,01:48.8
Men,2020,Loktev Denis,ISR,01:48.8
Men,2020,Lee Yooyeon,KOR,01:48.8
Men,2020,Richards Matthew,GBR,01:48.8
Men,2020,Stolk Kyle,NED,01:48.9
Men,2020,Markos Dimitrios,GRE,01:48.9
Men,2020,Arevalo Rubio Francisco,ESP,01:48.9
Men,2020,Andrusenko Viacheslav,RUS,01:48.9
Men,2020,Casarin Davide,ITA,01:48.9
Men,2020,Hagino Kosuke,JPN,01:49.0
Men,2020,Temple Matthew,AUS,01:49.0
Men,2020,Yoshida Fuyu,JPN,01:49.0
Men,2020,Kozma Dominik,HUN,01:49.0
Men,2020,Wang Kuan Hung,TPE,01:49.0
Men,2020,Hauck Thomas,AUS,01:49.0
Men,2020,Popovici David,CLB,01:49.0
Men,2020,Kobori Yuuki,JPN,01:49.0
Men,2020,Frigo Manuel,ITA,01:49.0
Men,2020,Lagili Mohamed Mehdi,TUN,01:49.0
Men,2020,House Grant,USA,01:49.0
Men,2020,Hanson Robin,SWE,01:49.1
Men,2020,Grothe Zane,USA,01:49.1
Men,2020,Yanagimoto Kounosuke,JPN,01:49.1
Men,2020,Polonsky Ron,ISR,01:49.1
Men,2020,Neill Thomas,AUS,01:49.2
Men,2020,Hu Jia,CHN,01:49.2
Men,2020,Hertz Joshua,AUS,01:49.2
Men,2020,Milne Stephen,GBR,01:49.2
Men,2020,Kunert Alexander,GER,01:49.3
Men,2020,Magahey Jake,USA,01:49.3
Men,2020,Nascimento Miguel Duarte,POR,01:49.3
Men,2020,Furukawa Hiroki,JPN,01:49.3
Men,2020,Saito Ryo,JPN,01:49.3
Men,2020,Yebba Wissam,FRA,01:49.3
Men,2020,Takarada Kouhei,JPN,01:49.4
Men,2020,Pancerevas Daniil,LTU,01:49.4
Men,2020,Grabich Federico,ARG,01:49.4
Men,2020,Yang Jintong,CHN,01:49.4
Men,2020,Grant Alexander,AUS,01:49.4
Men,2020,Di Giorgio Alex,ITA,01:49.5
Men,2020,Narita Kotarou,JPN,01:49.5
Men,2020,Weertman Ferry,NED,01:49.5
Men,2020,Weiremans Lorenz,BEL,01:49.5
Men,2020,Zirk Kregor,EST,01:49.5
Men,2020,Belotti Marco,ITA,01:49.6
Men,2020,Megli Filippo,ITA,01:49.6
Men,2020,Ishizaki Keisuke,JPN,01:49.6
Men,2020,Nakamura Kai,JPN,01:49.6
Men,2020,Reid Zac,NZL,01:49.6
Men,2020,Apple Zach,USA,01:49.7
Men,2020,Shang Keyuan,CHN,01:49.7
Men,2020,Berg Eischeid Moritz,ESP,01:49.7
Men,2020,Quintero Cristian,VEN,01:49.7
Men,2020,Zobel Marius,GER,01:49.7
Men,2020,Yanchev Yordan,BUL,01:49.7
Men,2020,Kudashev Alexander,RUS,01:49.7
Men,2020,Turan Efe,TUR,01:49.7
Men,2020,Jarvis Calum,GBR,01:49.8
Men,2020,Roberts Wesley,COK,01:49.8
Men,2020,Romanchuk Mykhaylo,UKR,01:49.8
Men,2020,Schreuders Mikel,ARU,01:49.8
Men,2020,Goodman Jakob,GBR,01:49.8
Men,2020,Imoto Genta,JPN,01:49.9
Men,2020,Kurle Cameron,GBR,01:49.9
Men,2020,Trampitsch Alexander,AUT,01:49.9
Men,2020,Duran Navia Miguel,ESP,01:49.9
Men,2020,Kim Da San,KOR,01:49.9
Men,2020,Nguyen Huy Hoang,VIE,01:50.0
Men,2020,He Junyi,CHN,01:50.0
Men,2020,Okamoto Takumi,JPN,01:50.0
Men,2020,Thijs Thomas,BEL,01:50.0
Men,2020,Horton Mack,AUS,01:50.1
Men,2020,Julia Tous Ferran,ESP,01:50.1
Men,2020,Zellmann Poul,GER,01:50.1
Men,2020,Imoto Syuya,JPN,01:50.1
Men,2020,Cellie Csongor,AUS,01:50.2
Men,2020,Rtishchev Alexey,RUS,01:50.2
Men,2020,Taylor Kai,CLB,01:50.2
Men,2020,Sommeling Bart,NED,01:50.2
Men,2020,Litherland Jay,USA,01:50.2
Men,2020,Yoshida Kenji,JPN,01:50.3
Men,2020,Stemberk Jakub,CZE,01:50.3
Men,2020,D'Arrigo Andrea Mitchell,USA,01:50.3
Men,2020,Farris Dean,USA,01:50.4
Men,2020,Salvan Hadrien,FRA,01:50.4
Men,2020,De Celis Montalban Sergio,ESP,01:50.4
Men,2020,Grosjean Hugo,FRA,01:50.4
Men,2020,Chua Yi Shou Darren,SGP,01:50.4
Men,2020,Lim Glen Jun Wei,SGP,01:50.4
Men,2020,Hunter Daniel,NZL,01:50.5
Men,2020,Miroslaw Rafael,GER,01:50.5
Men,2020,Minoda Keita,JPN,01:50.5
Men,2020,Bouchaut Joris,FRA,01:50.5
Men,2020,Nakajima Ryo,JPN,01:50.5
Men,2020,Elshamaa Yassin,EGY,01:50.5
Men,2020,Hansford Jacob,AUS,01:50.5
Men,2020,Uehara Takumi,JPN,01:50.5
Men,2020,Jegher Gabriel,SUI,01:50.5
Men,2020,Stevens Dylan,AUS,01:50.6
Men,2020,Caserta Giovanni,ITA,01:50.6
Men,2020,Al-Yamani Mokhtar,YEM,01:50.6
Men,2020,Shibutani Tetsuto,JPN,01:50.6
Men,2020,Smirnov Michael,ISR,01:50.6
Men,2020,Taylan Noyan,FRA,01:50.6
Men,2020,Lee Hoseok,KOR,01:50.6
Men,2020,Egglezakis Konstadinos,GRE,01:50.7
Men,2020,Krasochka Viktar,BLR,01:50.7
Men,2020,Dominguez Luis,ESP,01:50.7
Men,2020,Chen Ende,CHN,01:50.7
Men,2020,Fei Liwei,CHN,01:50.7
Men,2020,Lombini Fabio,ITA,01:50.7
Men,2020,Mignon Clement,FRA,01:50.7
Men,2020,Suyama Syuhei,JPN,01:50.7
Men,2020,Di Fabio Nicolangelo,ITA,01:50.7
Men,2020,Cheng Long,CHN,01:50.8
Men,2020,Adeev Denis,RUS,01:50.8
Men,2020,Constantine Harry,GBR,01:50.8
Men,2020,Rose Dare,USA,01:50.8
Men,2020,Koga Moeto,JPN,01:50.8
Men,2020,Hug-Dreyfus Tom,CLB,01:50.9
Men,2020,Meresse Remi,FRA,01:50.9
Men,2020,D'Oriano Nicolas,FRA,01:50.9
Men,2020,Hawke Charlie,CLB,01:50.9
Men,2020,Southam Flynn,CLB,01:50.9
Men,2020,Fontaine Logan,FRA,01:50.9
Men,2020,Mogic Marin,CRO,01:50.9
Men,2020,Rogerson Elliot,AUS,01:50.9
Men,2020,Qiu Zi,CHN,01:51.0
Men,2020,Mosconi Mattia,ITA,01:51.0
Men,2020,Ohba Noritaka,JPN,01:51.0
Men,2020,Kubasov Aleksandr,RUS,01:51.0
Men,2020,Detti Gabriele,ITA,03:43.7
Men,2020,Winnington Elijah,AUS,03:43.9
Men,2020,Sun Yang,CHN,03:44.1
Men,2020,McLoughlin Jack,AUS,03:44.2
Men,2020,De Tullio Marco,ITA,03:44.9
Men,2020,Auboeck Felix,AUT,03:45.0
Men,2020,Rap?ys Danas,LTU,03:46.6
Men,2020,Acerenza Domenico,ITA,03:46.9
Men,2020,Wellbrock Florian,GER,03:47.0
Men,2020,Ji Xinjie,CHN,03:47.0
Men,2020,Paltrinieri Gregorio,ITA,03:47.1
Men,2020,Egorov Aleksandr,RUS,03:47.5
Men,2020,Ciampi Matteo,ITA,03:47.6
Men,2020,Short Samuel,AUS,03:47.7
Men,2020,Shatalov Daniil,RUS,03:48.3
Men,2020,Nikitin Anton,RUS,03:48.3
Men,2020,Grothe Zane,USA,03:48.4
Men,2020,Lee Hojoon,KOR,03:48.4
Men,2020,Smith Kieran S,USA,03:48.5
Men,2020,Dean Tom,GBR,03:48.6
Men,2020,Elkamesh Marwan,EGY,03:48.6
Men,2020,Jervis Daniel,GBR,03:49.0
Men,2020,Nakajima Ryo,JPN,03:49.0
Men,2020,Englezakis Konstantinos,GRE,03:49.3
Men,2020,Callan Patrick,USA,03:49.3
Men,2020,Hollo Balazs,HUN,03:49.4
Men,2020,Ehara Naito,JPN,03:49.5
Men,2020,Matsumoto Katsuhiro,JPN,03:49.5
Men,2020,Zombori Gabor,HUN,03:49.5
Men,2020,Takeda Shogo,JPN,03:49.8
Men,2020,Kalmar Akos,HUN,03:49.8
Men,2020,Tinsley Mitchell,AUS,03:49.9
Men,2020,Hafnaoui Ahmed,TUN,03:49.9
Men,2020,Ipsen Anton,DEN,03:49.9
Men,2020,Martens Lukas,GER,03:50.0
Men,2020,Nguyen Huy Hoang,VIE,03:50.0
Men,2020,Imoto Ikki,JPN,03:50.0
Men,2020,Zhang Ziyang,CHN,03:50.0
Men,2020,Romanchuk Mykhaylo,UKR,03:50.2
Men,2020,Grant Alexander,AUS,03:50.4
Men,2020,Danilov Nikita,RUS,03:50.4
Men,2020,Hu Jia,CHN,03:50.4
Men,2020,Potapov Yaroslav,RUS,03:50.5
Men,2020,Olivier Marc Antoine,FRA,03:50.7
Men,2020,Djakovic Antonio,SUI,03:50.7
Men,2020,Costa Guilherme,BRA,03:50.8
Men,2020,Weertman Ferry,NED,03:50.9
Men,2020,Schwarz Sven,GER,03:50.9
Men,2020,Rasovszky Kristof,HUN,03:51.0
Men,2020,Fontaine Logan,FRA,03:51.0
Men,2020,Freeman Trey,USA,03:51.1
Men,2020,ENDOU HIKARU,JPN,03:51.3
Men,2020,Aubry David,FRA,03:51.3
Men,2020,Bouchaut Joris,FRA,03:51.3
Men,2020,Pothain Jordan,FRA,03:51.4
Men,2020,Escrits Manosa Albert,ESP,03:51.4
Men,2020,Syoike Tatsuki,JPN,03:51.4
Men,2020,Litchfield Max,GBR,03:51.5
Men,2020,Horton Mack,AUS,03:51.5
Men,2020,Lagili Mohamed Mehdi,TUN,03:51.6
Men,2020,Yanchev Yordan,BUL,03:51.6
Men,2020,Fedorov Alexander,RUS,03:51.7
Men,2020,Turley Luke,GBR,03:51.8
Men,2020,Duran Navia Miguel,ESP,03:51.9
Men,2020,Negris Dimitrios,GRE,03:51.9
Men,2020,Lelliott Jay,GBR,03:51.9
Men,2020,Mestre Alfonso,USA,03:51.9
Men,2020,Mogic Marin,CRO,03:52.0
Men,2020,Soloveychik Bar,ISR,03:52.0
Men,2020,Neill Thomas,AUS,03:52.1
Men,2020,Francisco Saldo Gustavo,BRA,03:52.3
Men,2020,Sarpe Pietro Paolo,ITA,03:52.3
Men,2020,Liess Nils,SUI,03:52.3
Men,2020,Li Huajun,CHN,03:52.3
Men,2020,Yoshida Atsuya,JPN,03:52.3
Men,2020,Aslan Yigit,TUR,03:52.4
Men,2020,Girev Ivan,RUS,03:52.5
Men,2020,Micka Jan,CZE,03:52.5
Men,2020,Egglezakis Konstadinos,GRE,03:52.5
Men,2020,Goodman Jakob,GBR,03:52.5
Men,2020,Sartori Murilo,BRA,03:52.5
Men,2020,De Tullio Luca,ITA,03:52.5
Men,2020,Martynychev Kiril,RUS,03:52.6
Men,2020,Ballo Stefano,ITA,03:52.6
Men,2020,Hong Jinquan,CHN,03:52.6
Men,2020,Sloman Nicholas,CLB,03:52.6
Men,2020,Rawat Kushagra,IND,03:52.7
Men,2020,Kroon Luc,NED,03:52.7
Men,2020,Joly Damien,FRA,03:52.8
Men,2020,Norman Nick,USA,03:52.8
Men,2020,Ozaki Kenta,JPN,03:52.8
Men,2020,Mitchell Jake,USA,03:53.0
Men,2020,Taylan Noyan,FRA,03:53.1
Men,2020,Unlu Baturalp,TUR,03:53.2
Men,2020,Brzoskowski Maarten,NED,03:53.2
Men,2020,Rogerson Elliot,AUS,03:53.3
Men,2020,Finke Robert,USA,03:53.3
Men,2020,Proietti Colonna Alessio,ITA,03:53.3
Men,2020,Katz Arik,USA,03:53.4
Men,2020,Imoto Genta,JPN,03:53.4
Men,2020,Zirk Kregor,EST,03:53.4
Men,2020,Scheffer Fernando,BRA,03:53.5
Men,2020,Tran Hung Nguyen,VIE,03:53.5
Men,2020,D'Arrigo Andrea Mitchell,USA,03:53.5
Men,2020,Szurdoki Brent Miklos,RSA,03:53.6
Men,2020,Sugiki Kouki,JPN,03:53.6
Men,2020,Seliskar Andrew,USA,03:53.6
Men,2020,NORGAARD Alexander,DEN,03:53.7
Men,2020,Verraszto David,HUN,03:53.7
Men,2020,Yamamoto Kazuki,JPN,03:53.7
Men,2020,Quijada Roldan Carlos,ESP,03:53.8
Men,2020,Malyutin Martin,RUS,03:53.8
Men,2020,Staples Joshua,CLB,03:53.8
Men,2020,Sera Kouta,JPN,03:53.8
Men,2020,Magahey Jake,USA,03:53.9
Men,2020,Georgakopoulos Andreas,GRE,03:53.9
Men,2020,Sweetser True,USA,03:54.0
Men,2020,Markos Dimitrios,GRE,03:54.0
Men,2020,Freri Geremia,ITA,03:54.0
Men,2020,Gyurta Gergely,HUN,03:54.1
Men,2020,Mano Hidenari,JPN,03:54.1
Men,2020,Loktev Denis,ISR,03:54.1
Men,2020,Yebba Wissam,FRA,03:54.1
Men,2020,Saito Ryo,JPN,03:54.2
Men,2020,Galossi Lorenzo,CLB,03:54.2
Men,2020,Yoshida Fuyu,JPN,03:54.2
Men,2020,Jacobson Daniel,AUS,03:54.3
Men,2020,Acosta Marcelo,ESA,03:54.3
Men,2020,Yoshida Kenji,JPN,03:54.4
Men,2020,Wang Haibing,CHN,03:54.4
Men,2020,Kilavuz Mert,TUR,03:54.5
Men,2020,Koga Moeto,JPN,03:54.5
Men,2020,Stevens Dylan,AUS,03:54.6
Men,2020,Ono Rikuto,JPN,03:54.6
Men,2020,Xu Yizhou,CHN,03:54.6
Men,2020,Ostapenko Nikita,UKR,03:54.6
Men,2020,Frolov Sergiy,UKR,03:54.7
Men,2020,Nguyen Huu Viet,VIE,03:54.8
Men,2020,Milne Stephen,GBR,03:54.8
Men,2020,EDWARDS KAI,AUS,03:54.8
Men,2020,Turan Efe,TUR,03:54.9
Men,2020,Tran Tan Trieu,VIE,03:54.9
Men,2020,Lopes Jose Paulo,POR,03:55.0
Men,2020,Reid Zac,NZL,03:55.0
Men,2020,Cheng Long,CHN,03:55.0
Men,2020,Smith Clark,USA,03:55.1
Men,2020,Southam Flynn,CLB,03:55.1
Men,2020,Sanzullo Pasquale,ITA,03:55.1
Men,2020,Julia Tous Ferran,ESP,03:55.1
Men,2020,Muehlleitner Henning,GER,03:55.1
Men,2020,Yanagimoto Kounosuke,JPN,03:55.2
Men,2020,Ohba Noritaka,JPN,03:55.2
Men,2020,Hernandez Tome Nicholas Roman,CLB,03:55.2
Men,2020,CAMBLONG Tomy-Lee,FRA,03:55.2
Men,2020,Clusman Jean-Baptiste,FRA,03:55.3
Men,2020,Mosconi Mattia,ITA,03:55.3
Men,2020,Giovannoni Ivan,ITA,03:55.3
Men,2020,Roux Guillaume,FRA,03:55.4
Men,2020,Kolyasov Maksim,RUS,03:55.4
Men,2020,D'Oriano Nicolas,FRA,03:55.4
Men,2020,Martens Noah,BEL,03:55.4
Men,2020,Sawada Natsuki,JPN,03:55.4
Men,2020,Rtishchev Alexey,RUS,03:55.5
Men,2020,Santiago Betancor Raul,ESP,03:55.6
Men,2020,Paulsson Adam,SWE,03:55.6
Men,2020,FARGEOT Thomas,FRA,03:55.7
Men,2020,Robinson Tobias,GBR,03:55.7
Men,2020,Smits Pepijn,NED,03:55.7
Men,2020,Fuchs Roman,FRA,03:55.7
Men,2020,Maksumov Ernest,RUS,03:55.7
Men,2020,Lombini Fabio,ITA,03:55.7
Men,2020,Occhipinti Alessio,ITA,03:55.7
Men,2020,Foster Carson,USA,03:55.8
Men,2020,Stjepanovic Velimir,SRB,03:55.8
Men,2020,Alessandrini Luca,ITA,03:55.9
Men,2020,Rose Dare,USA,03:55.9
Men,2020,Li Chenhe,CHN,03:55.9
Men,2020,Kachris Alexandros,GRE,03:55.9
Men,2020,Yamamoto Kohei,JPN,03:55.9
Men,2020,Biancalana Lorenzo,ITA,03:56.0
Men,2020,Ponti Noe,SUI,03:56.0
Men,2020,Beaugrand Paul,FRA,03:56.0
Men,2020,Luo Minxi,CHN,03:56.0
Men,2020,Akaram Ahmed,EGY,03:56.1
Men,2020,Kurokawa Syui,JPN,03:56.1
Men,2020,Jackson Kevin,CLB,03:56.1
Men,2020,Weiremans Lorenz,BEL,03:56.1
Men,2020,Marchello Davide,ITA,03:56.1
Men,2020,Caserta Giovanni,ITA,03:56.2
Men,2020,Atsu Jonathan,FRA,03:56.2
Men,2020,Wallart Jules,FRA,03:56.2
Men,2020,Andrusenko Viacheslav,RUS,03:56.2
Men,2020,Kubasov Aleksandr,RUS,03:56.3
Men,2020,Chacon Mateos Francisco Javier,ESP,03:56.3
Men,2020,Abbott Taylor,USA,03:56.4
Men,2020,Bui Huu Hieu,CLB,03:56.5
Men,2020,Cisternas Eduardo,CHI,03:56.5
Men,2020,Panayotov Blagoy,CLB,03:56.5
Men,2020,Fabian Milan,HUN,03:56.6
Men,2020,Gil Corbacho Marcos,ESP,03:56.6
Men,2020,Grosjean Hugo,FRA,03:56.6
Men,2020,Chen Ende,CHN,03:56.7
Men,2020,Ikari Yuki,JPN,03:56.7
Men,2020,Milak Kristof,HUN,03:56.7
Men,2020,Shang Keyuan,CHN,03:56.7
Men,2020,Li Stanford,CLB,03:56.7
Men,2020,Castro Valle Cesar,ESP,03:56.7
Men,2020,Roberts Wesley,COK,03:56.7
Men,2020,Wang Hsing Hao,TPE,03:56.7
Men,2020,Osaki Ryuta,JPN,03:56.7
Men,2020,Furuhata Kaiki,JPN,03:56.8
Men,2020,Travnikov Maksim,RUS,03:56.8
Men,2020,Minamide Taishin,JPN,03:56.8
Men,2020,Paltrinieri Gregorio,ITA,07:40.2
Men,2020,Romanchuk Mykhaylo,UKR,07:43.9
Men,2020,Detti Gabriele,ITA,07:46.0
Men,2020,Acerenza Domenico,ITA,07:48.7
Men,2020,Jervis Daniel,GBR,07:49.1
Men,2020,Wellbrock Florian,GER,07:49.4
Men,2020,McLoughlin Jack,AUS,07:49.9
Men,2020,Hafnaoui Ahmed,TUN,07:50.3
Men,2020,Englezakis Konstantinos,GRE,07:51.3
Men,2020,Winnington Elijah,AUS,07:51.4
Men,2020,Elkamesh Marwan,EGY,07:52.2
Men,2020,Kalmar Akos,HUN,07:52.3
Men,2020,Aubry David,FRA,07:52.6
Men,2020,Finke Robert,USA,07:53.1
Men,2020,Reid Zac,NZL,07:53.5
Men,2020,Takeda Shogo,JPN,07:53.6
Men,2020,De Tullio Marco,ITA,07:53.7
Men,2020,Olivier Marc Antoine,FRA,07:53.8
Men,2020,Egorov Aleksandr,RUS,07:54.1
Men,2020,Tinsley Mitchell,AUS,07:54.9
Men,2020,Bouchaut Joris,FRA,07:55.0
Men,2020,Ipsen Anton,DEN,07:55.3
Men,2020,Akaram Ahmed,EGY,07:55.9
Men,2020,Negris Dimitrios,GRE,07:55.9
Men,2020,Kilavuz Mert,TUR,07:56.1
Men,2020,Norman Nick,USA,07:56.3
Men,2020,Schwarz Sven,GER,07:56.4
Men,2020,Yoshida Atsuya,JPN,07:56.4
Men,2020,Joly Damien,FRA,07:56.5
Men,2020,Escrits Manosa Albert,ESP,07:56.5
Men,2020,Short Samuel,AUS,07:56.6
Men,2020,Micka Jan,CZE,07:56.6
Men,2020,Ji Xinjie,CHN,07:56.9
Men,2020,Hu Jia,CHN,07:57.1
Men,2020,Nguyen Huy Hoang,VIE,07:57.1
Men,2020,Nikitin Anton,RUS,07:57.3
Men,2020,Costa Guilherme,BRA,07:58.0
Men,2020,Kurokawa Syui,JPN,07:58.0
Men,2020,Ikari Yuki,JPN,07:58.1
Men,2020,Zhang Ziyang,CHN,07:58.4
Men,2020,Hirai Ayatsugu,JPN,07:58.4
Men,2020,Santiago Betancor Raul,ESP,07:58.4
Men,2020,Imoto Ikki,JPN,07:58.5
Men,2020,Martynychev Kiril,RUS,07:58.7
Men,2020,Aslan Yigit,TUR,07:58.8
Men,2020,Potapov Yaroslav,RUS,07:59.2
Men,2020,Robinson Tobias,GBR,07:59.4
Men,2020,NORGAARD Alexander,DEN,07:59.6
Men,2020,Sloman Nicholas,CLB,07:59.8
Men,2020,Gyurta Gergely,HUN,08:00.0
Men,2020,Frolov Sergiy,UKR,08:00.0
Men,2020,Smith Kieran S,USA,08:00.1
Men,2020,Giovannoni Ivan,ITA,08:00.3
Men,2020,Mestre Alfonso,USA,08:00.5
Men,2020,Yamamoto Kohei,JPN,08:00.6
Men,2020,Julia Tous Ferran,ESP,08:00.7
Men,2020,Kim Woomin,KOR,08:01.1
Men,2020,Markos Dimitrios,GRE,08:01.1
Men,2020,Cheng Long,CHN,08:01.2
Men,2020,Villarinho Diogo,BRA,08:01.2
Men,2020,Martens Lukas,GER,08:01.3
Men,2020,Wilimovsky Jordan,USA,08:01.4
Men,2020,Georgakopoulos Andreas,GRE,08:01.6
Men,2020,Katz Arik,USA,08:01.7
Men,2020,Danilov Nikita,RUS,08:01.7
Men,2020,Borodin Ilia,RUS,08:01.7
Men,2020,Duran Navia Miguel,ESP,08:01.7
