count;Meet;Course;Year;Gender;Event;Rank;Athlete;Country;Time;time1;Margin
236519;Youth Olympic Games;LCM;2018;Men;100m backstroke;1;KOLESNIKOV, Kliment;RUS;53.26;53.26;0.33
236568;Youth Olympic Games;LCM;2018;Men;200m backstroke;1;KOLESNIKOV, Kliment;RUS;1:56.14;116.14;2.06
236600;Youth Olympic Games;LCM;2018;Men;50m breaststroke;1;HOULIE, Michael;RSA;27.51;27.51;0.34
236659;Youth Olympic Games;LCM;2018;Men;100m breaststroke;1;SUN, Jiajun;CHN;1:00.59;60.59;0.75
236715;Youth Olympic Games;LCM;2018;Men;200m breaststroke;1;HANAGURUMA, Yu;JPN;2:11.63;131.63;1.99
236749;Youth Olympic Games;LCM;2018;Men;200m individual medley;1;HVAS, Tomoe;NOR;1:59.58;119.58;1.71
236878;World Junior Championships;LCM;2006;Women;50m freestyle;1;SCHREIBER, Daniela;GER;25.55;25.55;0.06
236948;World Junior Championships;LCM;2006;Women;100m freestyle;1;SCHREIBER, Daniela;GER;55.59;55.59;0.37
237028;World Junior Championships;LCM;2006;Women;200m freestyle;1;ETIENNE, Ophelie-Cyrielle;FRA;2:00.44;120.44;0.82
237097;World Junior Championships;LCM;2006;Women;400m freestyle;1;BELMONTE, Mireia;ESP;4:14.29;254.29;0.16
237148;World Junior Championships;LCM;2006;Women;800m freestyle;1;COZMA, Ionela;ROU;8:38.91;518.91;1.78
237182;World Junior Championships;LCM;2006;Women;1500m freestyle;1;MULLER, Aurelie;FRA;16:35.32;995.32;5.67
237203;World Junior Championships;LCM;2006;Women;50m butterfly;1;KOROL, Lyubov;UKR;27.38;27.38;0.07
237273;World Junior Championships;LCM;2006;Women;100m butterfly;1;BIANCHI, Ilaria;ITA;59.57;59.57;0.68
237338;World Junior Championships;LCM;2006;Women;200m butterfly;1;KALISZ, Cartneli;USA;2:12.34;132.34;1.18
237370;World Junior Championships;LCM;2006;Women;50m backstroke;1;ZHOU, Yanxin;CHN;29.49;29.49;0.09
237430;World Junior Championships;LCM;2006;Women;100m backstroke;1;WIEGERSMA, Natalie;NZL;1:02.41;62.41;0.42
237491;World Junior Championships;LCM;2006;Women;200m backstroke;1;ZUEVA, Anastasia;RUS;2:15.27;135.27;1.22
237525;World Junior Championships;LCM;2006;Women;50m breaststroke;1;WANG, Qun;CHN;32.21;32.21;0.42
237585;World Junior Championships;LCM;2006;Women;100m breaststroke;1;WANG, Qun;CHN;1:09.21;69.21;0.14
237642;World Junior Championships;LCM;2006;Women;200m breaststroke;1;SIMONOVA, Vitalina;RUS;2:26.58;146.58;1.83
237680;World Junior Championships;LCM;2006;Women;200m individual medley;1;LEVERENZ, Caitlin;USA;2:14.45;134.45;0.84
237725;World Junior Championships;LCM;2006;Women;400m individual medley;1;BELMONTE, Mireia;ESP;4:47.38;287.38;2.89
238040;World Junior Championships;LCM;2006;Men;50m freestyle;1;GRANDJEAN, Yoris;BEL;22.74;22.74;0.18
238112;World Junior Championships;LCM;2006;Men;100m freestyle;1;GRANDJEAN, Yoris;BEL;50.32;50.32;0.52
238186;World Junior Championships;LCM;2006;Men;200m freestyle;1;SCIOCCHETTI, Cesare;ITA;1:51.97;111.97;0.23
238244;World Junior Championships;LCM;2006;Men;400m freestyle;1;MATCZAK, Mateusz;POL;3:54.99;234.99;1.50
238293;World Junior Championships;LCM;2006;Men;800m freestyle;1;HRENIAK, Maciej;POL;8:04.84;484.84;2.08
238321;World Junior Championships;LCM;2006;Men;1500m freestyle;1;HRENIAK, Maciej;POL;15:28.42;928.42;4.41
238348;World Junior Championships;LCM;2006;Men;50m butterfly;1;LAZUKA, Yevgeniy;BLR;24.56;24.56;0.35
238412;World Junior Championships;LCM;2006;Men;100m butterfly;1;LENDER, Ivan;SCG;54.31;54.31;0.09
238471;World Junior Championships;LCM;2006;Men;200m butterfly;1;JUKIC, Dinko;AUT;2:01.64;121.64;0.49
238505;World Junior Championships;LCM;2006;Men;50m backstroke;1;GUEDES, Leonardo;BRA;26.26;26.26;0.26
238565;World Junior Championships;LCM;2006;Men;100m backstroke;1;LESTINGI, Damiano;ITA;55.74;55.74;0.69
238589;World Junior Championships;LCM;2006;Men;200m backstroke;1;CHITWOOD, Cory;USA;2:00.68;120.68;0.16
238633;World Junior Championships;LCM;2006;Men;50m breaststroke;1;PESCE, Mattia;ITA;28.43;28.43;0.62
238690;World Junior Championships;LCM;2006;Men;100m breaststroke;1;GIORGETTI, Edoardo;ITA;1:02.31;62.31;0.34
238744;World Junior Championships;LCM;2006;Men;200m breaststroke;1;GIORGETTI, Edoardo;ITA;2:15.44;135.44;0.12
238773;World Junior Championships;LCM;2006;Men;200m individual medley;1;FLOWERS, Scott;USA;2:03.62;123.62;1.07
238816;World Junior Championships;LCM;2006;Men;400m individual medley;1;FLOWERS, Scott;USA;4:21.33;261.33;2.09
239114;World Junior Championships;LCM;2008;Women;50m freestyle;1;SCHMITT, Elodie;FRA;25.88;25.88;0.07
239197;World Junior Championships;LCM;2008;Women;100m freestyle;1;TUCKER, Samantha;USA;55.59;55.59;0.49
239278;World Junior Championships;LCM;2008;Women;200m freestyle;1;KNUTSON, Dagny;USA;1:59.78;119.78;0.63
239338;World Junior Championships;LCM;2008;Women;400m freestyle;1;SOKOLOVA, Elena;RUS;4:06.30;246.3;6.14
239389;World Junior Championships;LCM;2008;Women;800m freestyle;1;SOKOLOVA, Elena;RUS;8:32.75;512.75;4.33
239432;World Junior Championships;LCM;2008;Women;1500m freestyle;1;SOKOLOVA, Elena;RUS;16:28.77;988.77;4.91
239458;World Junior Championships;LCM;2008;Women;50m butterfly;1;DI PIETRO, Silvia;ITA;26.77;26.77;0.32
239535;World Junior Championships;LCM;2008;Women;100m butterfly;1;AKIYAMA, Natsuki;JPN;59.58;59.58;0.02
239604;World Junior Championships;LCM;2008;Women;200m butterfly;1;AKIYAMA, Natsuki;JPN;2:08.10;128.1;1.26
239644;World Junior Championships;LCM;2008;Women;50m backstroke;1;LOH, Grace;AUS;28.83;28.83;0.61
239722;World Junior Championships;LCM;2008;Women;100m backstroke;1;LOH, Grace;AUS;1:02.02;62.02;0.35
239798;World Junior Championships;LCM;2008;Women;200m backstroke;1;MAZUREK, Zuzanna;POL;2:12.56;132.56;0.97
239849;World Junior Championships;LCM;2008;Women;50m breaststroke;1;CARLSON, Kasey;USA;31.81;31.81;0.13
239911;World Junior Championships;LCM;2008;Women;100m breaststroke;1;MARSHALL, Samantha;AUS;1:08.72;68.72;0.27
239973;World Junior Championships;LCM;2008;Women;200m breaststroke;1;DETENYUK, Olga;RUS;2:25.19;145.19;0.20
240009;World Junior Championships;LCM;2008;Women;200m individual medley;1;KNUTSON, Dagny;USA;2:12.97;132.97;1.76
240060;World Junior Championships;LCM;2008;Women;400m individual medley;1;KNUTSON, Dagny;USA;4:43.49;283.49;1.68
240412;World Junior Championships;LCM;2008;Men;50m freestyle;1;FAAMAUSILI-BANSE-PRINCE, Orinoco;NZL;22.37;22.37;0.26
240506;World Junior Championships;LCM;2008;Men;100m freestyle;1;DOTTO, Luca;ITA;50.06;50.06;0.05
240603;World Junior Championships;LCM;2008;Men;200m freestyle;1;IZOTOV, Danila;RUS;1:47.63;107.63;1.81
240679;World Junior Championships;LCM;2008;Men;400m freestyle;1;IZOTOV, Danila;RUS;3:51.81;231.81;1.38
240742;World Junior Championships;LCM;2008;Men;800m freestyle;1;HERMAN, Heerden;RSA;8:01.77;481.77;0.25
240788;World Junior Championships;LCM;2008;Men;1500m freestyle;1;PIELOWSKI, Krzysztof;POL;15:25.01;925.01;1.55
240829;World Junior Championships;LCM;2008;Men;50m butterfly;1;BELL, Daniel;NZL;23.61;23.61;0.36
240927;World Junior Championships;LCM;2008;Men;100m butterfly;1;BELL, Daniel;NZL;52.52;52.52;0.10
241012;World Junior Championships;LCM;2008;Men;200m butterfly;1;HORIHATA, Yuya;JPN;1:59.03;119.03;0.10
241060;World Junior Championships;LCM;2008;Men;50m backstroke;1;TREFFERS, Ben;AUS;25.60;25.6;0.33
241146;World Junior Championships;LCM;2008;Men;100m backstroke;1;BELL, Daniel;NZL;55.32;55.32;0.45
241235;World Junior Championships;LCM;2008;Men;200m backstroke;1;BASSETT, Kurt;NZL;1:59.67;119.67;0.86
241288;World Junior Championships;LCM;2008;Men;50m breaststroke;1;SLIWINSKI, Daniel;GBR;28.37;28.37;0.01
241364;World Junior Championships;LCM;2008;Men;100m breaststroke;1;SLIWINSKI, Daniel;GBR;1:02.19;62.19;0.37
241441;World Junior Championships;LCM;2008;Men;200m breaststroke;1;ZINOVYEV, Alexey;RUS;2:14.78;134.78;0.49
241494;World Junior Championships;LCM;2008;Men;200m individual medley;1;COLUPAEV, Dimitri;GER;2:02.28;122.28;0.23
241546;World Junior Championships;LCM;2008;Men;400m individual medley;1;GEMMELL, Andrew;USA;4:21.58;261.58;0.52
241972;World Junior Championships;LCM;2011;Women;50m freestyle;1;CAMPBELL, Bronte;AUS;25.22;25.22;0.08
242050;World Junior Championships;LCM;2011;Women;100m freestyle;1;NEAL, Lia;USA;54.90;54.9;0.39
242132;World Junior Championships;LCM;2011;Women;200m freestyle;1;MACLEAN, Brittany;CAN;1:58.93;118.93;0.76
242189;World Junior Championships;LCM;2011;Women;400m freestyle;1;MACLEAN, Brittany;CAN;4:10.32;250.32;1.54
242238;World Junior Championships;LCM;2011;Women;800m freestyle;1;MACDONALD, Bonnie;AUS;8:32.30;512.3;1.16
242269;World Junior Championships;LCM;2011;Women;1500m freestyle;1;ODER, Tjasa;SLO;16:18.63;978.63;0.22
242293;World Junior Championships;LCM;2011;Women;50m butterfly;1;OSMAN, Farida;EGY;26.69;26.69;0.09
242369;World Junior Championships;LCM;2011;Women;100m butterfly;1;KELLY, Rachael;GBR;59.37;59.37;0.02
242438;World Junior Championships;LCM;2011;Women;200m butterfly;1;IGNACIO, Judit;ESP;2:08.25;128.25;1.40
242477;World Junior Championships;LCM;2011;Women;50m backstroke;1;ZEVINA, Daryna;UKR;28.45;28.45;0.31
242541;World Junior Championships;LCM;2011;Women;100m backstroke;1;ZEVINA, Daryna;UKR;1:00.59;60.59;0.54
242607;World Junior Championships;LCM;2011;Women;200m backstroke;1;ZEVINA, Daryna;UKR;2:10.43;130.43;0.59
242647;World Junior Championships;LCM;2011;Women;50m breaststroke;1;FISSNEIDER, Lisa;ITA;31.51;31.51;0.33
242714;World Junior Championships;LCM;2011;Women;100m breaststroke;1;FISSNEIDER, Lisa;ITA;1:07.71;67.71;1.18
242779;World Junior Championships;LCM;2011;Women;200m breaststroke;1;WATANABE, Kanako;JPN;2:25.52;145.52;0.49
242825;World Junior Championships;LCM;2011;Women;200m individual medley;1;GOMEZ, Beatriz;ESP;2:13.57;133.57;0.39
242872;World Junior Championships;LCM;2011;Women;400m individual medley;1;OTSUKA, Miyu;JPN;4:40.98;280.98;2.43
243205;World Junior Championships;LCM;2011;Men;50m freestyle;1;MCEVOY, Cameron;AUS;22.69;22.69;0.03
243295;World Junior Championships;LCM;2011;Men;100m freestyle;1;MCEVOY, Cameron;AUS;50.16;50.16;0.30
243386;World Junior Championships;LCM;2011;Men;200m freestyle;1;BOBROSKY, Chad;CAN;1:49.13;109.13;0.26
243444;World Junior Championships;LCM;2011;Men;400m freestyle;1;HIDAKA, Fumiya;JPN;3:50.97;230.97;0.49
243495;World Junior Championships;LCM;2011;Men;800m freestyle;1;PINION, Evan;USA;7:55.92;475.92;4.30
243530;World Junior Championships;LCM;2011;Men;1500m freestyle;1;PINION, Evan;USA;15:11.03;911.03;3.99
243561;World Junior Championships;LCM;2011;Men;50m butterfly;1;DAVIS, Paul Maclin;USA;24.26;24.26;0.04
243643;World Junior Championships;LCM;2011;Men;100m butterfly;1;DAVIS, Paul Maclin;USA;53.24;53.24;0.16
243720;World Junior Championships;LCM;2011;Men;200m butterfly;1;HIRAI, Kenta;JPN;1:57.16;117.16;2.11
243765;World Junior Championships;LCM;2011;Men;50m backstroke;1;DIENER, Christian;GER;25.59;25.59;0.16
243830;World Junior Championships;LCM;2011;Men;100m backstroke;1;PEBLEY, Jacob;USA;55.01;55.01;0.67
243893;World Junior Championships;LCM;2011;Men;200m backstroke;1;PEBLEY, Jacob;USA;1:58.73;118.73;0.21
243935;World Junior Championships;LCM;2011;Men;50m breaststroke;1;SAMILIDIS, Panagiotis;GRE;28.27;28.27;0.17
244007;World Junior Championships;LCM;2011;Men;100m breaststroke;1;BENSON, Craig;GBR;1:01.34;61.34;0.20
244080;World Junior Championships;LCM;2011;Men;200m breaststroke;1;YAMAGUCHI, Akihiro;JPN;2:11.70;131.7;2.24
244128;World Junior Championships;LCM;2011;Men;200m individual medley;1;HAGINO, Kosuke;JPN;2:00.90;120.9;0.74
244176;World Junior Championships;LCM;2011;Men;400m individual medley;1;SHEMBEREV, Maksym;UKR;4:15.64;255.64;1.36
244559;World Junior Championships;LCM;2013;Women;50m freestyle;1;MEILUTYTE, Ruta;LTU;25.10;25.1;0.06
244655;World Junior Championships;LCM;2013;Women;100m freestyle;1;HAUGHEY, Siobhan Bernadette;HKG;54.47;54.47;0.47
244757;World Junior Championships;LCM;2013;Women;200m freestyle;1;CARLI, Diletta;ITA;1:58.94;118.94;0.57
244825;World Junior Championships;LCM;2013;Women;400m freestyle;1;FAIRWEATHER, Remy;AUS;4:07.77;247.77;2.55
244875;World Junior Championships;LCM;2013;Women;800m freestyle;1;BOWLES, Alanna;AUS;8:32.68;512.68;5.17
244908;World Junior Championships;LCM;2013;Women;1500m freestyle;1;MANN, Becca;USA;16:23.89;983.89;9.73
244932;World Junior Championships;LCM;2013;Women;50m butterfly;1;CHIMROVA, Svetlana;RUS;26.32;26.32;0.39
245026;World Junior Championships;LCM;2013;Women;100m butterfly;1;CHIMROVA, Svetlana;RUS;58.34;58.34;0.39
245109;World Junior Championships;LCM;2013;Women;200m butterfly;1;MC LAUGHLIN, Katie;USA;2:08.72;128.72;0.74
245163;World Junior Championships;LCM;2013;Women;50m backstroke;1;FA'AMAUSILI, Gabrielle;NZL;28.64;28.64;0.07
245257;World Junior Championships;LCM;2013;Women;100m backstroke;1;USTINOVA, Daria K;RUS;1:01.05;61.05;0.13
245350;World Junior Championships;LCM;2013;Women;200m backstroke;1;STEWART, Kylie;USA;2:09.74;129.74;0.94
245410;World Junior Championships;LCM;2013;Women;50m breaststroke;1;MEILUTYTE, Ruta;LTU;29.86;29.86;1.48
245496;World Junior Championships;LCM;2013;Women;100m breaststroke;1;MEILUTYTE, Ruta;LTU;1:06.61;66.61;0.75
245581;World Junior Championships;LCM;2013;Women;200m breaststroke;1;SOLNCEVA, Viktoriya;UKR;2:23.12;143.12;4.34
245637;World Junior Championships;LCM;2013;Women;200m individual medley;1;MEILUTYTE, Ruta;LTU;2:12.32;132.32;1.44
245702;World Junior Championships;LCM;2013;Women;400m individual medley;1;EASTIN, Ella;USA;4:40.02;280.02;0.24
246347;World Junior Championships;LCM;2013;Men;50m freestyle;1;PERCY, Luke;AUS;22.14;22.14;0.05
246454;World Junior Championships;LCM;2013;Men;100m freestyle;1;DRESSEL, Caeleb;USA;48.97;48.97;0.09
246573;World Junior Championships;LCM;2013;Men;200m freestyle;1;HORTON, Mack;AUS;1:47.55;107.55;0.63
246648;World Junior Championships;LCM;2013;Men;400m freestyle;1;HORTON, Mack;AUS;3:47.12;227.12;0.93
246712;World Junior Championships;LCM;2013;Men;800m freestyle;1;HORTON, Mack;AUS;7:45.67;465.67;10.66
246748;World Junior Championships;LCM;2013;Men;1500m freestyle;1;HORTON, Mack;AUS;14:56.60;896.6;11.83
246780;World Junior Championships;LCM;2013;Men;50m butterfly;1;JONES, Cameron Alexander;AUS;23.96;23.96;0.02
246891;World Junior Championships;LCM;2013;Men;100m butterfly;1;YASUE, Takaya;JPN;53.01;53.01;0.16
246976;World Junior Championships;LCM;2013;Men;200m butterfly;1;SELISKAR, Andrew;USA;1:56.42;116.42;0.40
247030;World Junior Championships;LCM;2013;Men;50m backstroke;1;TARASEVICH, Grigory;RUS;25.44;25.44;0.32
247106;World Junior Championships;LCM;2013;Men;100m backstroke;1;CHRISTOU, Apostolos;GRE;54.87;54.87;0.37
247195;World Junior Championships;LCM;2013;Men;200m backstroke;1;MENCARINI, Luca;ITA;1:57.92;117.92;0.29
247247;World Junior Championships;LCM;2013;Men;50m breaststroke;1;STEVENS, Peter;SLO;27.98;27.98;0.11
247339;World Junior Championships;LCM;2013;Men;100m breaststroke;1;KHOMENKO, Ilya;RUS;1:00.88;60.88;0.22
247431;World Junior Championships;LCM;2013;Men;200m breaststroke;1;PALATOV, Aleksandr;RUS;2:10.75;130.75;1.20
247493;World Junior Championships;LCM;2013;Men;200m individual medley;1;BENTZ, Gunnar;USA;1:59.44;119.44;0.06
247550;World Junior Championships;LCM;2013;Men;400m individual medley;1;BENTZ, Gunnar;USA;4:14.97;254.97;0.92
247919;World Junior Championships;LCM;2015;Women;50m freestyle;1;KAMENEVA, Mariia;RUS;25.12;25.12;0.07
248016;World Junior Championships;LCM;2015;Women;100m freestyle;1;RUCK, Taylor;CAN;53.92;53.92;0.73
248115;World Junior Championships;LCM;2015;Women;200m freestyle;1;RUCK, Taylor;CAN;1:57.87;117.87;0.41
248198;World Junior Championships;LCM;2015;Women;400m freestyle;1;COOK, Tamsin;AUS;4:06.17;246.17;1.30
248269;World Junior Championships;LCM;2015;Women;800m freestyle;1;SCHMIDT, Sierra;USA;8:27.55;507.55;2.24
248319;World Junior Championships;LCM;2015;Women;1500m freestyle;1;QUADARELLA, Simona;ITA;16:05.61;965.61;7.23
248354;World Junior Championships;LCM;2015;Women;50m butterfly;1;IKEE, Rikako;JPN;26.28;26.28;0.17
248444;World Junior Championships;LCM;2015;Women;100m butterfly;1;IKEE, Rikako;JPN;58.28;58.28;0.22
248523;World Junior Championships;LCM;2015;Women;200m butterfly;1;WANG, Siqi;CHN;2:08.24;128.24;0.62
248568;World Junior Championships;LCM;2015;Women;50m backstroke;1;FA'AMAUSILI, Gabrielle;NZL;27.81;27.81;0.02
248660;World Junior Championships;LCM;2015;Women;100m backstroke;1;ATHERTON, Minna;AUS;59.58;59.58;0.61
248742;World Junior Championships;LCM;2015;Women;200m backstroke;1;ATHERTON, Minna;AUS;2:09.11;129.11;0.33
248798;World Junior Championships;LCM;2015;Women;50m breaststroke;1;GUNES, Viktoria;TUR;30.78;30.78;0.40
248867;World Junior Championships;LCM;2015;Women;100m breaststroke;1;GUNES, Viktoria;TUR;1:06.77;66.77;1.00
248939;World Junior Championships;LCM;2015;Women;200m breaststroke;1;GUNES, Viktoria;TUR;2:19.64;139.64;4.93
248989;World Junior Championships;LCM;2015;Women;200m individual medley;1;GUNES, Viktoria;TUR;2:11.03;131.03;1.34
249054;World Junior Championships;LCM;2015;Women;400m individual medley;1;RUDIN, Rosie;GBR;4:39.01;279.01;0.93
249707;World Junior Championships;LCM;2015;Men;50m freestyle;1;CHALMERS, Kyle;AUS;22.19;22.19;0.17
249820;World Junior Championships;LCM;2015;Men;100m freestyle;1;CHALMERS, Kyle;AUS;48.47;48.47;0.40
249940;World Junior Championships;LCM;2015;Men;200m freestyle;1;ROONEY, Maxime;USA;1:47.78;107.78;0.64
250024;World Junior Championships;LCM;2015;Men;400m freestyle;1;SHOULTS, Grant;USA;3:48.91;228.91;1.14
250096;World Junior Championships;LCM;2015;Men;800m freestyle;1;YANG, Jintong;CHN;7:55.19;475.19;2.02
250138;World Junior Championships;LCM;2015;Men;1500m freestyle;1;ALMEIDA, Brandonn;BRA;15:15.88;915.88;0.47
250180;World Junior Championships;LCM;2015;Men;50m butterfly;1;KHLOPTSOV, Andrii;UKR;23.64;23.64;0.20
250296;World Junior Championships;LCM;2015;Men;100m butterfly;1;PAKHOMOV, Daniil;RUS;52.28;52.28;0.60
250401;World Junior Championships;LCM;2015;Men;200m butterfly;1;HOROMURA, Nao;JPN;1:56.80;116.8;0.13
250466;World Junior Championships;LCM;2015;Men;50m backstroke;1;ANDREW, Michael;USA;25.13;25.13;0.33
250558;World Junior Championships;LCM;2015;Men;100m backstroke;1;GLINTA, Robert;ROU;54.30;54.3;0.34
250646;World Junior Championships;LCM;2015;Men;200m backstroke;1;GONZALEZ, Hugo;ESP;1:58.11;118.11;0.28
250710;World Junior Championships;LCM;2015;Men;50m breaststroke;1;SIDLAUSKAS, Andrius;LTU;27.99;27.99;0.04
250795;World Junior Championships;LCM;2015;Men;100m breaststroke;1;CHUPKOV, Anton;RUS;1:00.19;60.19;0.81
250885;World Junior Championships;LCM;2015;Men;200m breaststroke;1;CHUPKOV, Anton;RUS;2:10.19;130.19;1.04
250949;World Junior Championships;LCM;2015;Men;200m individual medley;1;LEWIS, Clyde;AUS;2:00.15;120.15;1.63
251022;World Junior Championships;LCM;2015;Men;400m individual medley;1;GRIESHOP, Sean;USA;4:15.67;255.67;1.39
251456;World Junior Championships;LCM;2017;Women;50m freestyle;1;IKEE, Rikako;JPN;24.59;24.59;0.23
251552;World Junior Championships;LCM;2017;Women;100m freestyle;1;ANDERSON, Freya;GBR;53.88;53.88;0.28
251662;World Junior Championships;LCM;2017;Women;200m freestyle;1;RUCK, Taylor;CAN;1:57.08;117.08;0.02
251738;World Junior Championships;LCM;2017;Women;400m freestyle;1;KESELY, Ajna;HUN;4:06.72;246.72;1.61
251796;World Junior Championships;LCM;2017;Women;800m freestyle;1;PIGNATIELLO, Delfina;ARG;8:25.22;505.22;5.40
251832;World Junior Championships;LCM;2017;Women;1500m freestyle;1;PIGNATIELLO, Delfina;ARG;15:59.51;959.51;16.17
251860;World Junior Championships;LCM;2017;Women;50m butterfly;1;IKEE, Rikako;JPN;25.46;25.46;0.72
251956;World Junior Championships;LCM;2017;Women;100m butterfly;1;IKEE, Rikako;JPN;57.25;57.25;0.82
252043;World Junior Championships;LCM;2017;Women;200m butterfly;1;LARGE, Emily;GBR;2:07.74;127.74;0.55
252087;World Junior Championships;LCM;2017;Women;50m backstroke;1;SAKAI, Natsumi;JPN;27.93;27.93;0.00
252165;World Junior Championships;LCM;2017;Women;100m backstroke;1;SMITH, Regan;USA;59.11;59.11;0.12
252241;World Junior Championships;LCM;2017;Women;200m backstroke;1;SMITH, Regan;USA;2:07.45;127.45;1.59
252290;World Junior Championships;LCM;2017;Women;50m breaststroke;1;WEISS, Emily;USA;30.78;30.78;0.13
252366;World Junior Championships;LCM;2017;Women;100m breaststroke;1;MC SHARRY, Mona;IRL;1:07.10;67.1;0.37
252446;World Junior Championships;LCM;2017;Women;200m breaststroke;1;BARTEL, Zoe Elizabeth;USA;2:25.68;145.68;1.36
252498;World Junior Championships;LCM;2017;Women;200m individual medley;1;KOJIMA, Miku;JPN;2:12.42;132.42;0.22
252564;World Junior Championships;LCM;2017;Women;400m individual medley;1;KOJIMA, Miku;JPN;4:39.14;279.14;1.85
253116;World Junior Championships;LCM;2017;Men;50m freestyle;1;ANDREW, Michael;USA;21.75;21.75;0.50
253224;World Junior Championships;LCM;2017;Men;100m freestyle;1;GIREV, Ivan;RUS;48.33;48.33;0.62
253336;World Junior Championships;LCM;2017;Men;200m freestyle;1;GIREV, Ivan;RUS;1:46.40;106.4;0.39
253413;World Junior Championships;LCM;2017;Men;400m freestyle;1;ABRUZZO, Andrew;USA;3:49.19;229.19;0.78
253473;World Junior Championships;LCM;2017;Men;800m freestyle;1;ABRUZZO, Andrew;USA;7:54.58;474.58;2.23
253509;World Junior Championships;LCM;2017;Men;1500m freestyle;1;ABRUZZO, Andrew;USA;15:06.48;906.48;2.52
253539;World Junior Championships;LCM;2017;Men;50m butterfly;1;ANDREW, Michael;USA;23.22;23.22;0.31
253640;World Junior Championships;LCM;2017;Men;100m butterfly;1;MILAK, Kristof;HUN;51.08;51.08;0.08
253727;World Junior Championships;LCM;2017;Men;200m butterfly;1;MILAK, Kristof;HUN;1:53.87;113.87;3.18
253779;World Junior Championships;LCM;2017;Men;50m backstroke;1;ANDREW, Michael;USA;24.63;24.63;0.67
253851;World Junior Championships;LCM;2017;Men;100m backstroke;1;GONZALEZ, Hugo;ESP;54.27;54.27;0.24
253926;World Junior Championships;LCM;2017;Men;200m backstroke;1;GONZALEZ, Hugo;ESP;1:56.69;116.69;1.18
